TIME_STAMP	Lon	Lat	NAS Attach Procedure Attach Time(ReqToComp) [sec]	NAS Attach Procedure Attach Time(ReqToAcc) [sec]
2024-03-20 06:32:19.644796	-93.182472	44.976509		0.892
2024-03-20 06:32:19.645732	-93.182472	44.976509	0.897	
2024-03-20 06:34:47.355053	-93.182472	44.976509		0.770
2024-03-20 06:34:47.356467	-93.182472	44.976509	0.776	
2024-03-20 06:36:19.584924	-93.182472	44.976509		0.854
2024-03-20 06:36:19.585946	-93.182472	44.976509	0.859	
2024-03-20 06:38:47.423409	-93.182472	44.976509		0.835
2024-03-20 06:38:47.423729	-93.182472	44.976509	0.841	
2024-03-20 06:40:19.499522	-93.182472	44.976509		0.766
2024-03-20 06:40:19.500751	-93.182472	44.976509	0.771	
2024-03-20 06:42:47.578081	-93.182472	44.976509		0.821
2024-03-20 06:42:47.579252	-93.182472	44.976509	0.826	
2024-03-20 06:44:19.625310	-93.182472	44.976509		0.880
2024-03-20 06:44:19.626463	-93.182472	44.976509	0.886	
2024-03-20 06:46:47.387572	-93.182472	44.976509		0.796
2024-03-20 06:46:47.389427	-93.182472	44.976509	0.801	
2024-03-20 06:48:19.675169	-93.182472	44.976509		0.933
2024-03-20 06:48:19.676140	-93.182472	44.976509	0.939	
2024-03-20 06:50:47.536877	-93.182472	44.976509		0.753
2024-03-20 06:50:47.537215	-93.182472	44.976509	0.759	
2024-03-20 06:52:19.793955	-93.182472	44.976509		0.898
2024-03-20 06:52:19.795168	-93.182472	44.976509	0.904	
2024-03-20 06:54:47.602207	-93.182472	44.976509		1.022
2024-03-20 06:54:47.603020	-93.182472	44.976509	1.027	
2024-03-20 06:56:19.685314	-93.182472	44.976509		0.916
2024-03-20 06:56:19.686607	-93.182472	44.976509	0.922	
2024-03-20 06:58:47.375837	-93.182472	44.976509		0.786
2024-03-20 06:58:47.376829	-93.182472	44.976509	0.791	
2024-03-20 07:00:19.783817	-93.182472	44.976509		0.872
2024-03-20 07:00:19.785041	-93.182472	44.976509	0.877	
2024-03-20 07:02:47.607996	-93.182472	44.976509		0.848
2024-03-20 07:02:47.608367	-93.182472	44.976509	0.852	
2024-03-20 07:04:19.537589	-93.182472	44.976509		0.797
2024-03-20 07:04:19.538597	-93.182472	44.976509	0.803	
2024-03-20 07:06:47.390307	-93.182472	44.976509		0.811
2024-03-20 07:06:47.443608	-93.182472	44.976509	0.816	
2024-03-20 07:08:19.540170	-93.182472	44.976509		0.790
2024-03-20 07:08:19.540771	-93.182472	44.976509	0.795	
2024-03-20 07:10:47.373650	-93.182472	44.976509		0.788
2024-03-20 07:10:47.374724	-93.182472	44.976509	0.794	
2024-03-20 07:12:19.608082	-93.182472	44.976509		0.863
2024-03-20 07:12:19.609135	-93.182472	44.976509	0.868	
2024-03-20 07:14:47.508784	-93.182472	44.976509		0.763
2024-03-20 07:14:47.509879	-93.182472	44.976509	0.769	
2024-03-20 07:16:19.521446	-93.182472	44.976509		0.771
2024-03-20 07:16:19.521833	-93.182472	44.976509	0.776	
2024-03-20 07:18:47.446028	-93.182472	44.976509		0.704
2024-03-20 07:18:47.512636	-93.182472	44.976509	0.709	
2024-03-20 07:20:19.734867	-93.182472	44.976509		0.845
2024-03-20 07:20:19.802642	-93.182472	44.976509	0.851	
2024-03-20 07:22:47.532087	-93.182472	44.976501		0.790
2024-03-20 07:22:47.533180	-93.182472	44.976501	0.795	
2024-03-20 07:24:19.678798	-93.182472	44.976501		0.811
2024-03-20 07:24:19.720816	-93.182472	44.976501	0.816	
2024-03-20 07:26:47.404951	-93.182472	44.976501		0.857
2024-03-20 07:26:47.405969	-93.182472	44.976501	0.860	
2024-03-20 07:28:19.589940	-93.182472	44.976501		0.855
2024-03-20 07:28:19.590712	-93.182472	44.976501	0.861	
2024-03-20 07:30:47.406351	-93.182472	44.976501		0.859
2024-03-20 07:30:47.470148	-93.182472	44.976501	0.863	
2024-03-20 07:32:19.751794	-93.182472	44.976501		1.033
2024-03-20 07:32:19.790339	-93.182472	44.976501	1.041	
2024-03-20 07:34:47.319152	-93.182472	44.976501		0.771
2024-03-20 07:34:47.386489	-93.182472	44.976501	0.777	
2024-03-20 07:36:19.701864	-93.182472	44.976501		0.988
2024-03-20 07:36:19.703057	-93.182472	44.976501	0.991	
2024-03-20 07:38:47.517292	-93.182472	44.976501		0.947
2024-03-20 07:38:47.518318	-93.182472	44.976501	0.954	
2024-03-20 07:40:19.543767	-93.182472	44.976501		0.823
2024-03-20 07:40:19.545442	-93.182472	44.976501	0.828	
2024-03-20 07:42:47.501547	-93.182472	44.976501		0.931
2024-03-20 07:42:47.502392	-93.182472	44.976501	0.936	
2024-03-20 07:44:19.482815	-93.182472	44.976501		0.761
2024-03-20 07:44:19.483914	-93.182472	44.976501	0.765	
2024-03-20 07:46:47.333757	-93.182472	44.976501		0.779
2024-03-20 07:46:47.334123	-93.182472	44.976501	0.785	
2024-03-20 07:48:19.623838	-93.182472	44.976501		0.915
2024-03-20 07:48:19.624792	-93.182472	44.976501	0.921	
2024-03-20 07:50:47.545207	-93.182472	44.976501		0.781
2024-03-20 07:50:47.546257	-93.182472	44.976501	0.787	
2024-03-20 07:52:19.590412	-93.182472	44.976501		0.859
2024-03-20 07:52:19.591570	-93.182472	44.976501	0.863	
2024-03-20 07:54:47.499951	-93.182472	44.976501		0.805
2024-03-20 07:54:47.500438	-93.182472	44.976501	0.810	
2024-03-20 07:56:19.535353	-93.182472	44.976501		0.831
2024-03-20 07:56:19.536460	-93.182472	44.976501	0.836	
2024-03-20 07:58:47.314593	-93.182472	44.976501		0.766
2024-03-20 07:58:47.315785	-93.182472	44.976501	0.771	
2024-03-20 08:00:19.527451	-93.182472	44.976501		0.813
2024-03-20 08:00:19.528637	-93.182472	44.976501	0.819	
2024-03-20 08:02:47.615472	-93.182472	44.976501		1.058
2024-03-20 08:02:47.615976	-93.182472	44.976501	1.063	
2024-03-20 08:04:19.491819	-93.182472	44.976501		0.799
2024-03-20 08:04:19.538731	-93.182472	44.976501	0.805	
2024-03-20 08:06:47.342713	-93.182472	44.976501		0.812
2024-03-20 08:06:47.343143	-93.182472	44.976501	0.817	
2024-03-20 08:08:19.536086	-93.182472	44.976501		0.839
2024-03-20 08:08:19.537389	-93.182472	44.976501	0.844	
2024-03-20 08:10:47.564894	-93.182472	44.976501		0.784
2024-03-20 08:10:47.565369	-93.182472	44.976501	0.788	
2024-03-20 08:12:19.723557	-93.182472	44.976501		0.816
2024-03-20 08:12:19.772073	-93.182472	44.976501	0.820	
2024-03-20 08:14:47.474559	-93.182472	44.976501		0.925
2024-03-20 08:14:47.474988	-93.182472	44.976501	0.930	
2024-03-20 08:16:19.882507	-93.182487	44.976479		1.194
2024-03-20 08:16:19.883521	-93.182487	44.976479	1.200	
2024-03-20 08:18:47.452268	-93.182487	44.976490		0.761
2024-03-20 08:18:47.453364	-93.182487	44.976490	0.765	
2024-03-20 08:20:19.585885	-93.182487	44.976490		0.876
2024-03-20 08:20:19.587117	-93.182487	44.976490	0.882	
2024-03-20 08:22:47.416644	-93.182480	44.976490		0.864
2024-03-20 08:22:47.417834	-93.182480	44.976490	0.869	
2024-03-20 08:24:19.474927	-93.182480	44.976501		0.774
2024-03-20 08:24:19.476039	-93.182480	44.976501	0.781	
2024-03-20 08:26:47.411650	-93.182480	44.976501		0.870
2024-03-20 08:26:47.484855	-93.182480	44.976501	0.876	
2024-03-20 08:28:19.608934	-93.182480	44.976501		0.868
2024-03-20 08:28:19.610300	-93.182480	44.976501	0.873	
2024-03-20 08:30:47.504541	-93.182480	44.976501		0.981
2024-03-20 08:30:47.560122	-93.182480	44.976501	0.986	
2024-03-20 08:32:19.680651	-93.182480	44.976501		0.773
2024-03-20 08:32:19.681934	-93.182480	44.976501	0.779	
2024-03-20 08:34:47.275833	-93.182480	44.976501		0.756
2024-03-20 08:34:47.276737	-93.182480	44.976501	0.761	
2024-03-20 08:36:19.575615	-93.182472	44.976501		0.898
2024-03-20 08:36:19.578661	-93.182472	44.976501	0.903	
2024-03-20 08:38:47.319007	-93.182472	44.976501		0.748
2024-03-20 08:38:47.319777	-93.182472	44.976501	0.754	
2024-03-20 08:40:19.738430	-93.182472	44.976501		0.842
2024-03-20 08:40:19.739586	-93.182472	44.976501	0.847	
2024-03-20 08:42:47.614938	-93.182472	44.976501		1.088
2024-03-20 08:42:47.625346	-93.182472	44.976501	1.092	
2024-03-20 08:44:20.222816	-93.182480	44.976501		1.375
2024-03-20 08:44:20.244605	-93.182480	44.976501	1.381	
2024-03-20 08:46:47.335377	-93.182472	44.976501		0.824
2024-03-20 08:46:47.336430	-93.182472	44.976501	0.829	
2024-03-20 08:48:19.524891	-93.182472	44.976501		0.836
2024-03-20 08:48:19.547735	-93.182472	44.976501	0.844	
2024-03-20 08:50:47.495150	-93.182472	44.976501		0.959
2024-03-20 08:50:47.496300	-93.182472	44.976501	0.965	
2024-03-20 08:52:19.618182	-93.182472	44.976501		0.937
2024-03-20 08:52:19.630912	-93.182472	44.976501	0.943	
2024-03-20 08:54:47.538797	-93.182472	44.976501		0.805
2024-03-20 08:54:47.539244	-93.182472	44.976501	0.812	
2024-03-20 08:56:19.918441	-93.182472	44.976501		1.066
2024-03-20 08:56:19.919878	-93.182472	44.976501	1.070	
2024-03-20 08:58:47.502607	-93.182472	44.976509		0.832
2024-03-20 08:58:47.582788	-93.182472	44.976509	0.838	
2024-03-20 09:00:19.884246	-93.182472	44.976509		1.041
2024-03-20 09:00:19.885227	-93.182472	44.976509	1.046	
2024-03-20 09:02:47.624560	-93.182472	44.976509		0.933
2024-03-20 09:02:47.625815	-93.182472	44.976509	0.938	
2024-03-20 09:04:19.661780	-93.182472	44.976509		0.994
2024-03-20 09:04:19.662243	-93.182472	44.976509	1.000	
2024-03-20 09:06:47.300706	-93.182472	44.976509		0.799
2024-03-20 09:06:47.301578	-93.182472	44.976509	0.802	
2024-03-20 09:08:19.521150	-93.182472	44.976509		0.851
2024-03-20 09:08:19.522056	-93.182472	44.976509	0.856	
2024-03-20 09:10:47.394408	-93.182472	44.976509		0.861
2024-03-20 09:10:47.395547	-93.182472	44.976509	0.865	
2024-03-20 09:12:19.610897	-93.182472	44.976509		0.778
2024-03-20 09:12:19.612249	-93.182472	44.976509	0.783	
2024-03-20 09:14:47.416990	-93.182472	44.976509		0.758
2024-03-20 09:14:47.417439	-93.182472	44.976509	0.764	
2024-03-20 09:16:19.592753	-93.182472	44.976509		0.894
2024-03-20 09:16:19.593159	-93.182472	44.976509	0.900	
2024-03-20 09:18:47.301330	-93.182472	44.976509		0.774
2024-03-20 09:18:47.301700	-93.182472	44.976509	0.778	
2024-03-20 09:20:19.672236	-93.182472	44.976509		0.992
2024-03-20 09:20:19.673230	-93.182472	44.976509	0.996	
2024-03-20 09:22:47.483929	-93.182472	44.976509		0.826
2024-03-20 09:22:47.484290	-93.182472	44.976509	0.831	
2024-03-20 09:24:19.448157	-93.182472	44.976509		0.780
2024-03-20 09:24:19.449266	-93.182472	44.976509	0.785	
2024-03-20 09:26:47.444287	-93.182472	44.976509		0.959
2024-03-20 09:26:47.458306	-93.182472	44.976509	0.964	
2024-03-20 09:28:19.446654	-93.182472	44.976509		0.805
2024-03-20 09:28:19.490475	-93.182472	44.976509	0.810	
2024-03-20 09:30:47.436357	-93.182472	44.976509		0.916
2024-03-20 09:30:47.437575	-93.182472	44.976509	0.922	
2024-03-20 09:32:19.673450	-93.182472	44.976509		0.860
2024-03-20 09:32:19.674306	-93.182472	44.976509	0.865	
2024-03-20 09:34:47.412815	-93.182472	44.976509		0.735
2024-03-20 09:34:47.413307	-93.182472	44.976509	0.739	
2024-03-20 09:36:19.436358	-93.182472	44.976509		0.773
2024-03-20 09:36:19.437095	-93.182472	44.976509	0.779	
2024-03-20 09:38:47.566697	-93.182472	44.976509		0.895
2024-03-20 09:38:47.567723	-93.182472	44.976509	0.901	
2024-03-20 09:40:19.584706	-93.182472	44.976509		0.913
2024-03-20 09:40:19.586055	-93.182472	44.976509	0.919	
2024-03-20 09:42:47.324894	-93.182472	44.976509		0.844
2024-03-20 09:42:47.325220	-93.182472	44.976509	0.849	
2024-03-20 09:44:19.457305	-93.182472	44.976509		0.785
2024-03-20 09:44:19.457682	-93.182472	44.976509	0.789	
2024-03-20 09:46:47.554425	-93.182472	44.976509		0.886
2024-03-20 09:46:47.555165	-93.182472	44.976509	0.890	
2024-03-20 09:48:19.777137	-93.182472	44.976509		0.956
2024-03-20 09:48:19.777448	-93.182472	44.976509	0.961	
2024-03-20 09:50:47.638240	-93.182472	44.976509		0.996
2024-03-20 09:50:47.679013	-93.182472	44.976509	0.999	
2024-03-20 09:52:19.524428	-93.182472	44.976509		0.855
2024-03-20 09:52:19.525766	-93.182472	44.976509	0.860	
2024-03-20 09:54:47.289532	-93.182472	44.976509		0.792
2024-03-20 09:54:47.290132	-93.182472	44.976509	0.797	
2024-03-20 09:56:19.357921	-93.182472	44.976509		0.725
2024-03-20 09:56:19.358911	-93.182472	44.976509	0.730	
2024-03-20 09:58:47.424448	-93.182472	44.976509		0.763
2024-03-20 09:58:47.453220	-93.182472	44.976509	0.770	
2024-03-20 10:00:19.411854	-93.182472	44.976509		0.774
2024-03-20 10:00:19.449888	-93.182472	44.976509	0.781	
2024-03-20 10:02:47.483776	-93.182472	44.976509		0.829
2024-03-20 10:02:47.484605	-93.182472	44.976509	0.834	
2024-03-20 10:04:19.617601	-93.182472	44.976509		0.786
2024-03-20 10:04:19.618574	-93.182472	44.976509	0.791	
2024-03-20 10:06:47.468476	-93.182472	44.976509		0.964
2024-03-20 10:06:47.469530	-93.182472	44.976509	0.969	
2024-03-20 10:08:19.584126	-93.182472	44.976509		0.765
2024-03-20 10:08:19.585288	-93.182472	44.976509	0.770	
2024-03-20 10:10:47.534361	-93.182472	44.976509		0.878
2024-03-20 10:10:47.545375	-93.182472	44.976509	0.883	
2024-03-20 10:12:19.556457	-93.182472	44.976509		0.722
2024-03-20 10:12:19.557363	-93.182472	44.976509	0.726	
2024-03-20 10:14:47.621532	-93.182472	44.976509		0.936
2024-03-20 10:14:47.622753	-93.182472	44.976509	0.942	
2024-03-20 10:16:19.718511	-93.182472	44.976509		0.918
2024-03-20 10:16:19.719634	-93.182472	44.976509	0.924	
2024-03-20 10:18:47.471561	-93.182457	44.976460		0.815
2024-03-20 10:18:47.471909	-93.182457	44.976460	0.821	
2024-03-20 10:20:19.701769	-93.182457	44.976460		0.872
2024-03-20 10:20:19.702973	-93.182457	44.976460	0.878	
2024-03-20 10:22:47.587037	-93.182457	44.976471		0.777
2024-03-20 10:22:47.588086	-93.182457	44.976471	0.783	
2024-03-20 10:24:19.788855	-93.182457	44.976471		1.123
2024-03-20 10:24:19.789447	-93.182457	44.976471	1.129	
2024-03-20 10:26:47.240903	-93.182457	44.976471		0.780
2024-03-20 10:26:47.243337	-93.182457	44.976471	0.786	
2024-03-20 10:28:19.608268	-93.182457	44.976479		0.796
2024-03-20 10:28:19.609473	-93.182457	44.976479	0.802	
2024-03-20 10:30:47.502135	-93.182457	44.976479		0.878
2024-03-20 10:30:47.551284	-93.182457	44.976479	0.883	
2024-03-20 10:32:19.737775	-93.182457	44.976479		0.862
2024-03-20 10:32:19.738852	-93.182457	44.976479	0.867	
2024-03-20 10:34:47.473835	-93.182457	44.976479		0.795
2024-03-20 10:34:47.474202	-93.182457	44.976479	0.800	
2024-03-20 10:36:19.630472	-93.182457	44.976486		0.832
2024-03-20 10:36:19.631430	-93.182457	44.976486	0.837	
2024-03-20 10:38:47.352165	-93.182457	44.976490		0.864
2024-03-20 10:38:47.353435	-93.182457	44.976490	0.869	
2024-03-20 10:40:19.665693	-93.182457	44.976490		0.870
2024-03-20 10:40:19.666619	-93.182457	44.976490	0.874	
2024-03-20 10:42:47.474826	-93.182457	44.976490		0.839
2024-03-20 10:42:47.475804	-93.182457	44.976490	0.846	
2024-03-20 10:44:19.634402	-93.182457	44.976490		0.833
2024-03-20 10:44:19.635427	-93.182457	44.976490	0.837	
2024-03-20 10:46:47.478386	-93.182457	44.976490		0.855
2024-03-20 10:46:47.478887	-93.182457	44.976490	0.862	
2024-03-20 10:48:19.662259	-93.182457	44.976490		0.862
2024-03-20 10:48:19.662714	-93.182457	44.976490	0.867	
2024-03-20 10:50:47.412677	-93.182457	44.976501		0.794
2024-03-20 10:50:47.413848	-93.182457	44.976501	0.799	
2024-03-20 10:52:19.610726	-93.182465	44.976479		0.794
2024-03-20 10:52:19.611519	-93.182465	44.976479	0.799	
2024-03-20 10:54:47.404755	-93.182442	44.976471		0.749
2024-03-20 10:54:47.406127	-93.182442	44.976471	0.755	
2024-03-20 10:56:19.812262	-93.182449	44.976482		0.849
2024-03-20 10:56:19.813427	-93.182449	44.976482	0.855	
2024-03-20 10:58:47.480085	-93.182457	44.976479		0.880
2024-03-20 10:58:47.523106	-93.182457	44.976479	0.886	
2024-03-20 11:00:19.401424	-93.182457	44.976479		0.800
2024-03-20 11:00:19.440777	-93.182457	44.976479	0.805	
2024-03-20 11:02:47.352685	-93.182426	44.976460		0.746
2024-03-20 11:02:47.353731	-93.182426	44.976460	0.751	
2024-03-20 11:04:19.931514	-93.182426	44.976429		1.083
2024-03-20 11:04:19.931905	-93.182426	44.976429	1.087	
2024-03-20 11:06:47.663561	-93.182411	44.976429		0.877
2024-03-20 11:06:47.663984	-93.182411	44.976429	0.882	
2024-03-20 11:08:19.489089	-93.182426	44.976429		0.850
2024-03-20 11:08:19.489556	-93.182426	44.976429	0.856	
2024-03-20 11:10:47.319906	-93.182426	44.976421		0.718
2024-03-20 11:10:47.321866	-93.182426	44.976421	0.723	
2024-03-20 11:12:19.566693	-93.182426	44.976452		0.798
2024-03-20 11:12:19.604878	-93.182426	44.976452	0.803	
2024-03-20 11:14:47.443796	-93.182426	44.976460		0.843
2024-03-20 11:14:47.455641	-93.182426	44.976460	0.849	
2024-03-20 11:16:19.706174	-93.182419	44.976471		0.919
2024-03-20 11:16:19.706554	-93.182419	44.976471	0.924	
2024-03-20 11:18:47.448497	-93.182426	44.976471		0.818
2024-03-20 11:18:47.449114	-93.182426	44.976471	0.824	
